,id,temperature,humidity,datetime,last_capture,paths,class
848,18_30,27.6,84.3,2020-09-21 06:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/18_30.jpg,3
849,18_45,27.6,84.3,2020-09-21 06:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/18_45.jpg,1
850,18_60,27.6,84.3,2020-09-21 06:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/18_60.jpg,0
851,18_75,27.6,84.3,2020-09-21 06:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/18_75.jpg,3
852,19,33.7,68.6,2020-09-21 12:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/19.jpg,1
853,19_15,33.7,68.6,2020-09-21 12:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/19_15.jpg,2
854,19_30,33.7,68.6,2020-09-21 12:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/19_30.jpg,2
855,19_45,33.7,68.6,2020-09-21 12:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/19_45.jpg,0
856,19_60,33.7,68.6,2020-09-21 12:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/19_60.jpg,4
857,19_75,33.7,68.6,2020-09-21 12:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/19_75.jpg,0
858,20,31.1,71.8,2020-09-21 14:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/20.jpg,3
859,20_15,31.1,71.8,2020-09-21 14:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/20_15.jpg,1
860,20_30,31.1,71.8,2020-09-21 14:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/20_30.jpg,0
861,20_45,31.1,71.8,2020-09-21 14:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/20_45.jpg,3
862,20_60,31.1,71.8,2020-09-21 14:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/20_60.jpg,4
863,20_75,31.1,71.8,2020-09-21 14:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/20_75.jpg,3
864,21,28.3,82.5,2020-09-21 18:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/21.jpg,4
865,21_15,28.3,82.5,2020-09-21 18:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/21_15.jpg,2
866,21_30,28.3,82.5,2020-09-21 18:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/21_30.jpg,4
867,21_45,28.3,82.5,2020-09-21 18:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/21_45.jpg,1
868,21_60,28.3,82.5,2020-09-21 18:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/21_60.jpg,3
869,21_75,28.3,82.5,2020-09-21 18:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/21_75.jpg,1
870,22,28.2,84.3,2020-09-22 00:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/22.jpg,2
871,22_15,28.2,84.3,2020-09-22 00:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/22_15.jpg,0
872,22_30,28.2,84.3,2020-09-22 00:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/22_30.jpg,0
873,22_45,28.2,84.3,2020-09-22 00:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/22_45.jpg,2
874,22_60,28.2,84.3,2020-09-22 00:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/22_60.jpg,4
875,22_75,28.2,84.3,2020-09-22 00:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/22_75.jpg,2
876,23,27.4,87.1,2020-09-22 06:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/23.jpg,0
877,23_15,27.4,87.1,2020-09-22 06:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/23_15.jpg,1
878,23_30,27.4,87.1,2020-09-22 06:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/23_30.jpg,3
879,23_45,27.4,87.1,2020-09-22 06:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/23_45.jpg,3
880,23_60,27.4,87.1,2020-09-22 06:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/23_60.jpg,0
881,23_75,27.4,87.1,2020-09-22 06:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/23_75.jpg,4
882,24,30.3,82.9,2020-09-22 12:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/24.jpg,1
883,24_15,30.3,82.9,2020-09-22 12:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/24_15.jpg,3
884,24_30,30.3,82.9,2020-09-22 12:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/24_30.jpg,1
885,24_45,30.3,82.9,2020-09-22 12:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/24_45.jpg,1
886,24_60,30.3,82.9,2020-09-22 12:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/24_60.jpg,4
887,24_75,30.3,82.9,2020-09-22 12:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/24_75.jpg,1
888,25,30.7,81.3,2020-09-22 14:00:07,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/25.jpg,0
889,25_15,30.7,81.3,2020-09-22 14:00:07,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/25_15.jpg,0
890,25_30,30.7,81.3,2020-09-22 14:00:07,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/25_30.jpg,4
891,25_45,30.7,81.3,2020-09-22 14:00:07,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/25_45.jpg,0
892,25_60,30.7,81.3,2020-09-22 14:00:07,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/25_60.jpg,4
893,25_75,30.7,81.3,2020-09-22 14:00:07,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/25_75.jpg,3
894,26,28.5,85.7,2020-09-22 18:00:07,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/26.jpg,1
895,26_15,28.5,85.7,2020-09-22 18:00:07,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/26_15.jpg,4
896,26_30,28.5,85.7,2020-09-22 18:00:07,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/26_30.jpg,0
897,26_45,28.5,85.7,2020-09-22 18:00:07,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/26_45.jpg,1
898,26_60,28.5,85.7,2020-09-22 18:00:07,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/26_60.jpg,3
899,26_75,28.5,85.7,2020-09-22 18:00:07,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/26_75.jpg,0
900,27,27.7,85.3,2020-09-23 00:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/27.jpg,1
901,27_15,27.7,85.3,2020-09-23 00:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/27_15.jpg,1
902,27_30,27.7,85.3,2020-09-23 00:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/27_30.jpg,1
903,27_45,27.7,85.3,2020-09-23 00:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/27_45.jpg,4
904,27_60,27.7,85.3,2020-09-23 00:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/27_60.jpg,3
905,27_75,27.7,85.3,2020-09-23 00:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/27_75.jpg,0
906,28,26.6,87.9,2020-09-23 06:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/28.jpg,2
907,28_15,26.6,87.9,2020-09-23 06:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/28_15.jpg,4
908,28_30,26.6,87.9,2020-09-23 06:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/28_30.jpg,1
909,28_45,26.6,87.9,2020-09-23 06:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/28_45.jpg,4
910,28_60,26.6,87.9,2020-09-23 06:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/28_60.jpg,3
911,28_75,26.6,87.9,2020-09-23 06:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/28_75.jpg,1
912,29,34.2,71.9,2020-09-23 12:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/29.jpg,0
913,29_15,34.2,71.9,2020-09-23 12:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/29_15.jpg,3
914,29_30,34.2,71.9,2020-09-23 12:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/29_30.jpg,3
915,29_45,34.2,71.9,2020-09-23 12:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/29_45.jpg,2
916,29_60,34.2,71.9,2020-09-23 12:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/29_60.jpg,2
917,29_75,34.2,71.9,2020-09-23 12:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/29_75.jpg,1
918,30,32.3,75.6,2020-09-23 14:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/30.jpg,2
919,30_15,32.3,75.6,2020-09-23 14:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/30_15.jpg,1
920,30_30,32.3,75.6,2020-09-23 14:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/30_30.jpg,3
921,30_45,32.3,75.6,2020-09-23 14:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/30_45.jpg,4
922,30_60,32.3,75.6,2020-09-23 14:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/30_60.jpg,4
923,30_75,32.3,75.6,2020-09-23 14:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/30_75.jpg,1
924,31,29.7,78.2,2020-09-23 18:00:09,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/31.jpg,3
925,31_15,29.7,78.2,2020-09-23 18:00:09,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/31_15.jpg,1
926,31_30,29.7,78.2,2020-09-23 18:00:09,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/31_30.jpg,4
927,31_45,29.7,78.2,2020-09-23 18:00:09,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/31_45.jpg,4
928,31_60,29.7,78.2,2020-09-23 18:00:09,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/31_60.jpg,0
929,31_75,29.7,78.2,2020-09-23 18:00:09,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/31_75.jpg,2
930,32,28.2,85.7,2020-09-24 00:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/32.jpg,1
931,32_15,28.2,85.7,2020-09-24 00:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/32_15.jpg,0
932,32_30,28.2,85.7,2020-09-24 00:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/32_30.jpg,0
933,32_45,28.2,85.7,2020-09-24 00:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/32_45.jpg,0
934,32_60,28.2,85.7,2020-09-24 00:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/32_60.jpg,1
935,32_75,28.2,85.7,2020-09-24 00:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/32_75.jpg,2
936,33,27.9,86.2,2020-09-24 06:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/33.jpg,0
937,33_15,27.9,86.2,2020-09-24 06:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/33_15.jpg,2
938,33_30,27.9,86.2,2020-09-24 06:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/33_30.jpg,1
939,33_45,27.9,86.2,2020-09-24 06:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/33_45.jpg,2
940,33_60,27.9,86.2,2020-09-24 06:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/33_60.jpg,2
941,33_75,27.9,86.2,2020-09-24 06:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/33_75.jpg,4
942,34,27.7,87.9,2020-09-24 12:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/34.jpg,3
943,34_15,27.7,87.9,2020-09-24 12:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/34_15.jpg,4
944,34_30,27.7,87.9,2020-09-24 12:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/34_30.jpg,3
945,34_45,27.7,87.9,2020-09-24 12:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/34_45.jpg,4
946,34_60,27.7,87.9,2020-09-24 12:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/34_60.jpg,1
947,34_75,27.7,87.9,2020-09-24 12:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/34_75.jpg,4
948,35,27.9,87.3,2020-09-24 14:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/35.jpg,3
949,35_15,27.9,87.3,2020-09-24 14:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/35_15.jpg,1
950,35_30,27.9,87.3,2020-09-24 14:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/35_30.jpg,2
951,35_45,27.9,87.3,2020-09-24 14:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/35_45.jpg,0
952,35_60,27.9,87.3,2020-09-24 14:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/35_60.jpg,2
953,35_75,27.9,87.3,2020-09-24 14:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/35_75.jpg,2
954,36,27.9,88.4,2020-09-24 18:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/36.jpg,3
955,36_15,27.9,88.4,2020-09-24 18:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/36_15.jpg,0
956,36_30,27.9,88.4,2020-09-24 18:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/36_30.jpg,1
957,36_45,27.9,88.4,2020-09-24 18:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/36_45.jpg,3
958,36_60,27.9,88.4,2020-09-24 18:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/36_60.jpg,2
959,36_75,27.9,88.4,2020-09-24 18:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/36_75.jpg,2
960,37,26.3,90.4,2020-09-25 00:00:11,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/37.jpg,3
961,37_15,26.3,90.4,2020-09-25 00:00:11,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/37_15.jpg,2
962,37_30,26.3,90.4,2020-09-25 00:00:11,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/37_30.jpg,0
963,37_45,26.3,90.4,2020-09-25 00:00:11,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/37_45.jpg,0
964,37_60,26.3,90.4,2020-09-25 00:00:11,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/37_60.jpg,3
965,37_75,26.3,90.4,2020-09-25 00:00:11,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/37_75.jpg,0
966,38,0.0,0.0,2020-09-25 06:00:03,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/38.jpg,2
967,38_15,0.0,0.0,2020-09-25 06:00:03,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/38_15.jpg,3
968,38_30,0.0,0.0,2020-09-25 06:00:03,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/38_30.jpg,0
969,38_45,0.0,0.0,2020-09-25 06:00:03,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/38_45.jpg,0
970,38_60,0.0,0.0,2020-09-25 06:00:03,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/38_60.jpg,3
971,38_75,0.0,0.0,2020-09-25 06:00:03,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/38_75.jpg,3
972,39,35.0,74.0,2020-09-26 12:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/39.jpg,3
973,39_15,35.0,74.0,2020-09-26 12:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/39_15.jpg,1
974,39_30,35.0,74.0,2020-09-26 12:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/39_30.jpg,2
975,39_45,35.0,74.0,2020-09-26 12:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/39_45.jpg,0
976,39_60,35.0,74.0,2020-09-26 12:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/39_60.jpg,3
977,39_75,35.0,74.0,2020-09-26 12:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/39_75.jpg,1
978,40,0.0,0.0,2020-09-26 14:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/40.jpg,1
979,40_15,0.0,0.0,2020-09-26 14:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/40_15.jpg,1
980,40_30,0.0,0.0,2020-09-26 14:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/40_30.jpg,4
981,40_45,0.0,0.0,2020-09-26 14:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/40_45.jpg,0
982,40_60,0.0,0.0,2020-09-26 14:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/40_60.jpg,0
983,40_75,0.0,0.0,2020-09-26 14:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/40_75.jpg,1
984,41,29.2,77.4,2020-09-26 18:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/41.jpg,4
985,41_15,29.2,77.4,2020-09-26 18:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/41_15.jpg,2
986,41_30,29.2,77.4,2020-09-26 18:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/41_30.jpg,2
987,41_45,29.2,77.4,2020-09-26 18:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/41_45.jpg,1
988,41_60,29.2,77.4,2020-09-26 18:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/41_60.jpg,4
989,41_75,29.2,77.4,2020-09-26 18:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/41_75.jpg,0
990,42,28.9,82.8,2020-09-27 00:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/42.jpg,2
991,42_15,28.9,82.8,2020-09-27 00:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/42_15.jpg,2
992,42_30,28.9,82.8,2020-09-27 00:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/42_30.jpg,4
993,42_45,28.9,82.8,2020-09-27 00:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/42_45.jpg,3
994,42_60,28.9,82.8,2020-09-27 00:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/42_60.jpg,3
995,42_75,28.9,82.8,2020-09-27 00:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/42_75.jpg,1
996,43,27.1,86.5,2020-09-27 06:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/43.jpg,3
997,43_15,27.1,86.5,2020-09-27 06:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/43_15.jpg,4
998,43_30,27.1,86.5,2020-09-27 06:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/43_30.jpg,0
999,43_45,27.1,86.5,2020-09-27 06:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/43_45.jpg,0
1000,43_60,27.1,86.5,2020-09-27 06:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/43_60.jpg,2
1001,43_75,27.1,86.5,2020-09-27 06:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/43_75.jpg,0
1002,44,26.4,85.2,2020-09-28 00:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/44.jpg,3
1003,44_15,26.4,85.2,2020-09-28 00:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/44_15.jpg,4
1004,44_30,26.4,85.2,2020-09-28 00:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/44_30.jpg,3
1005,44_45,26.4,85.2,2020-09-28 00:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/44_45.jpg,0
1006,44_60,26.4,85.2,2020-09-28 00:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/44_60.jpg,4
1007,44_75,26.4,85.2,2020-09-28 00:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/44_75.jpg,4
1008,45,26.0,87.6,2020-09-28 06:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/45.jpg,2
1009,45_15,26.0,87.6,2020-09-28 06:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/45_15.jpg,0
1010,45_30,26.0,87.6,2020-09-28 06:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/45_30.jpg,0
1011,45_45,26.0,87.6,2020-09-28 06:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/45_45.jpg,3
1012,45_60,26.0,87.6,2020-09-28 06:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/45_60.jpg,0
1013,45_75,26.0,87.6,2020-09-28 06:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/45_75.jpg,3
1014,46,31.7,78.0,2020-09-28 12:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/46.jpg,3
1015,46_15,31.7,78.0,2020-09-28 12:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/46_15.jpg,3
1016,46_30,31.7,78.0,2020-09-28 12:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/46_30.jpg,3
1017,46_45,31.7,78.0,2020-09-28 12:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/46_45.jpg,3
1018,46_60,31.7,78.0,2020-09-28 12:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/46_60.jpg,3
1019,46_75,31.7,78.0,2020-09-28 12:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/46_75.jpg,2
1020,47,28.1,80.5,2020-09-28 14:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/47.jpg,4
1021,47_15,28.1,80.5,2020-09-28 14:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/47_15.jpg,1
1022,47_30,28.1,80.5,2020-09-28 14:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/47_30.jpg,3
1023,47_45,28.1,80.5,2020-09-28 14:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/47_45.jpg,2
1024,47_60,28.1,80.5,2020-09-28 14:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/47_60.jpg,1
1025,47_75,28.1,80.5,2020-09-28 14:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/47_75.jpg,3
1026,48,28.7,81.1,2020-09-28 18:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/48.jpg,0
1027,48_15,28.7,81.1,2020-09-28 18:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/48_15.jpg,0
1028,48_30,28.7,81.1,2020-09-28 18:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/48_30.jpg,2
1029,48_45,28.7,81.1,2020-09-28 18:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/48_45.jpg,1
1030,48_60,28.7,81.1,2020-09-28 18:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/48_60.jpg,2
1031,48_75,28.7,81.1,2020-09-28 18:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/48_75.jpg,0
1032,49,27.0,85.4,2020-09-29 00:00:16,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/49.jpg,2
1033,49_15,27.0,85.4,2020-09-29 00:00:16,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/49_15.jpg,0
1034,49_30,27.0,85.4,2020-09-29 00:00:16,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/49_30.jpg,2
1035,49_45,27.0,85.4,2020-09-29 00:00:16,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/49_45.jpg,2
1036,49_60,27.0,85.4,2020-09-29 00:00:16,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/49_60.jpg,3
1037,49_75,27.0,85.4,2020-09-29 00:00:16,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/49_75.jpg,0
1038,50,26.1,89.4,2020-09-29 06:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/50.jpg,0
1039,50_15,26.1,89.4,2020-09-29 06:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/50_15.jpg,3
1040,50_30,26.1,89.4,2020-09-29 06:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/50_30.jpg,4
1041,50_45,26.1,89.4,2020-09-29 06:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/50_45.jpg,1
1042,50_60,26.1,89.4,2020-09-29 06:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/50_60.jpg,2
1043,50_75,26.1,89.4,2020-09-29 06:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/50_75.jpg,2
1044,51,32.4,76.0,2020-09-29 12:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/51.jpg,1
1045,51_15,32.4,76.0,2020-09-29 12:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/51_15.jpg,2
1046,51_30,32.4,76.0,2020-09-29 12:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/51_30.jpg,1
1047,51_45,32.4,76.0,2020-09-29 12:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/51_45.jpg,0
1048,51_60,32.4,76.0,2020-09-29 12:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/51_60.jpg,4
1049,51_75,32.4,76.0,2020-09-29 12:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/51_75.jpg,1
1050,52,29.4,81.8,2020-09-29 14:00:10,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/52.jpg,1
1051,52_15,29.4,81.8,2020-09-29 14:00:10,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/52_15.jpg,3
1052,52_30,29.4,81.8,2020-09-29 14:00:10,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/52_30.jpg,1
1053,52_45,29.4,81.8,2020-09-29 14:00:10,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/52_45.jpg,4
1054,52_60,29.4,81.8,2020-09-29 14:00:10,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/52_60.jpg,1
1055,52_75,29.4,81.8,2020-09-29 14:00:10,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/52_75.jpg,3
1056,53,29.6,80.1,2020-09-29 18:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/53.jpg,3
1057,53_15,29.6,80.1,2020-09-29 18:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/53_15.jpg,1
1058,53_30,29.6,80.1,2020-09-29 18:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/53_30.jpg,2
1059,53_45,29.6,80.1,2020-09-29 18:00:06,2020-09-30 18:00:06,../Color Samples Dataset/Market segment/53_45.jpg,3
